institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628524550F,Computer Engineering,Un-Aided,Unknown,PWDOPENH,20668,93.9899228,P,H,PWD,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628524550F,Computer Engineering,Un-Aided,Unknown,LSTH,20891,93.9463602,L,H,ST,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628524650F,Information Technology,Un-Aided,Unknown,LOPENH,23882,93.0581679,L,H,OPEN,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628524650F,Information Technology,Un-Aided,Unknown,LVJH,69772,78.5819586,L,H,VJ,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628524650F,Information Technology,Un-Aided,Unknown,LSEBCH,25924,92.4172762,L,H,SEBC,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628537250F,Electronics and Telecommunication Engg,Un-Aided,Unknown,LOPENH,28898,91.5039820,L,H,OPEN,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628537250F,Electronics and Telecommunication Engg,Un-Aided,Unknown,LVJH,63125,80.9669596,L,H,VJ,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628537250F,Electronics and Telecommunication Engg,Un-Aided,Unknown,LOBCH,31966,90.6332693,L,H,OBC,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628537250F,Electronics and Telecommunication Engg,Un-Aided,Unknown,LSTH,29050,91.4692991,L,H,ST,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628592150F,Artificial Intelligence and Machine Learning,Un-Aided,Unknown,LOPENH,22954,93.3531469,L,H,OPEN,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628592150F,Artificial Intelligence and Machine Learning,Un-Aided,Unknown,LSCH,60199,81.8021201,L,H,SC,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628592150F,Artificial Intelligence and Machine Learning,Un-Aided,Unknown,LOBCH,26031,92.3881037,L,H,OBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628819110,Civil Engineering,Un-Aided,Unknown,GOPENH,115715,60.6344780,G,H,OPEN,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628819110,Civil Engineering,Un-Aided,Unknown,GSCH,179543,22.9939635,G,H,SC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628819110,Civil Engineering,Un-Aided,Unknown,LOPENH,111142,62.9184580,L,H,OPEN,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628819110,Civil Engineering,Un-Aided,Unknown,LOBCH,134925,51.1762787,L,H,OBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628819110,Civil Engineering,Un-Aided,Unknown,PWDOBCH,121649,57.8195751,P,H,PWD,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628824210,Computer Science and Engineering,Un-Aided,Unknown,GOPENH,64369,80.3575863,G,H,OPEN,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628824210,Computer Science and Engineering,Un-Aided,Unknown,GOBCH,97563,68.4702591,G,H,OBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628824210,Computer Science and Engineering,Un-Aided,Unknown,LOPENH,63143,80.9669596,L,H,OPEN,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628824210,Computer Science and Engineering,Un-Aided,Unknown,LSCH,170147,29.8059527,L,H,SC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628824210,Computer Science and Engineering,Un-Aided,Unknown,LNT2H,75311,76.8955509,L,H,NT2,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628824210,Computer Science and Engineering,Un-Aided,Unknown,PWDSEBCH,76788,76.2716859,P,H,PWD,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628824210,Computer Science and Engineering,Un-Aided,Unknown,GSTH,71456,78.2396759,G,H,ST,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628837210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GOPENH,81275,74.6802716,G,H,OPEN,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628837210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GSCH,141990,47.7841578,G,H,SC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628837210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GOBCH,104360,65.6692751,G,H,OBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628837210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GSEBCH,82837,73.7482517,G,H,SEBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628837210,Electronics and Telecommunication Engg,Un-Aided,Unknown,LOBCH,110006,63.3986014,L,H,OBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628837210,Electronics and Telecommunication Engg,Un-Aided,Unknown,LSEBCH,78949,75.3562654,L,H,SEBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628837210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GSTH,85103,73.2612864,G,H,ST,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628861210,Mechanical Engineering,Un-Aided,Unknown,GOPENH,111130,62.9184580,G,H,OPEN,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628861210,Mechanical Engineering,Un-Aided,Unknown,GOBCH,124220,56.8426573,G,H,OBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628861210,Mechanical Engineering,Un-Aided,Unknown,GSEBCH,113494,61.6834321,G,H,SEBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628861210,Mechanical Engineering,Un-Aided,Unknown,LOPENH,90945,71.0971787,L,H,OPEN,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628861210,Mechanical Engineering,Un-Aided,Unknown,PWDOBCH,99959,67.8210479,P,H,PWD,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628861210,Mechanical Engineering,Un-Aided,Unknown,GSTH,114537,61.1295449,G,H,ST,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628861210,Mechanical Engineering,Un-Aided,Unknown,LSCH,118735,59.2797111,L,H,SC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628861210,Mechanical Engineering,Un-Aided,Unknown,LNT3H,117779,59.9607019,L,H,NT3,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Unknown,GOPENH,54507,83.5597353,G,H,OPEN,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Unknown,GOBCH,75890,76.7635852,G,H,OBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Unknown,GSEBCH,64525,80.3575863,G,H,SEBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Unknown,LOPENH,60063,81.8021201,L,H,OPEN,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Unknown,LSEBCH,64442,80.3575863,L,H,SEBC,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Unknown,PWDOPENH,71738,78.1688442,P,H,PWD,B.Tech,2025,3
'06288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",'0628891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided,Unknown,GSTH,76215,76.6755200,G,H,ST,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629324210,Computer Science and Engineering,Un-Aided,Unknown,GOPENH,122175,57.6249683,G,H,OPEN,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629324210,Computer Science and Engineering,Un-Aided,Unknown,GNT2H,139563,49.3416227,G,H,NT2,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629324210,Computer Science and Engineering,Un-Aided,Unknown,GOBCH,177174,25.2088452,G,H,OBC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629324210,Computer Science and Engineering,Un-Aided,Unknown,GSEBCH,167972,32.1281783,G,H,SEBC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629324210,Computer Science and Engineering,Un-Aided,Unknown,PWDSCH,177052,25.2088452,P,H,PWD,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629324210,Computer Science and Engineering,Un-Aided,Unknown,PWDOBCH,136932,50.5909012,P,H,PWD,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629324210,Computer Science and Engineering,Un-Aided,Unknown,GSTH,158740,38.2479385,G,H,ST,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629324210,Computer Science and Engineering,Un-Aided,Unknown,GVJH,144852,46.3957696,G,H,VJ,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629324210,Computer Science and Engineering,Un-Aided,Unknown,GNT1H,138173,49.7291102,G,H,NT1,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629329310,Electrical Engineering,Un-Aided,Unknown,GOBCH,185686,18.5475444,G,H,OBC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629329310,Electrical Engineering,Un-Aided,Unknown,LOPENH,158429,38.3392226,L,H,OPEN,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629337210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GOPENH,141690,47.8015007,G,H,OPEN,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629337210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GSCH,184824,19.1697794,G,H,SC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629337210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GOBCH,194563,10.4252003,G,H,OBC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629337210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GSEBCH,199323,5.6196618,G,H,SEBC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629337210,Electronics and Telecommunication Engg,Un-Aided,Unknown,PWDOPENH,188930,15.8201150,P,H,PWD,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629337210,Electronics and Telecommunication Engg,Un-Aided,Unknown,LNT1H,197485,7.6100354,L,H,NT1,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629361210,Mechanical Engineering,Un-Aided,Unknown,GOBCH,183443,20.2849168,G,H,OBC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629361210,Mechanical Engineering,Un-Aided,Unknown,LOBCH,201722,2.7906814,L,H,OBC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629361210,Mechanical Engineering,Un-Aided,Unknown,LSEBCH,175616,25.9683560,L,H,SEBC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629399510,Artificial Intelligence and Data Science,Un-Aided,Unknown,GOPENH,83752,73.6159498,G,H,OPEN,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629399510,Artificial Intelligence and Data Science,Un-Aided,Unknown,GOBCH,180001,22.8214173,G,H,OBC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629399510,Artificial Intelligence and Data Science,Un-Aided,Unknown,LSCH,187207,16.8604050,L,H,SC,B.Tech,2025,3
'06293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",'0629399510,Artificial Intelligence and Data Science,Un-Aided,Unknown,GNT3H,129823,54.0903901,G,H,NT3,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,GOPENS,98415,68.2382408,G,S,OPEN,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,GSCS,127317,55.2744499,G,S,SC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,GNT2S,129119,54.4314351,G,S,NT2,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,GNT3S,100120,67.2177090,G,S,NT3,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,GOBCS,113386,61.7969670,G,S,OBC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,GSEBCS,100360,67.2177090,G,S,SEBC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,LOPENS,99017,68.1117918,L,S,OPEN,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,LSCS,141221,47.8905633,L,S,SC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,LOBCS,102482,66.3795642,L,S,OBC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,EWS,179136,23.4132019,E,S,EWS,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,DEFOBCS,98368,68.2382408,D,S,OBC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,PWDOPENS,98715,68.1164395,P,S,PWD,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,GSTS,106423,64.7131860,G,S,ST,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,LSTS,106088,64.7148712,L,S,ST,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629819110,Civil Engineering,Un-Aided Autonomous,Unknown,ORPHAN,107568,64.2631037,O,N,ORPHAN,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,GOPENS,79460,75.2107280,G,S,OPEN,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,GSCS,109222,63.4714222,G,S,SC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,GSTS,175426,25.9683560,G,S,ST,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,GOBCS,79681,75.2107280,G,S,OBC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,GSEBCS,82238,74.0094972,G,S,SEBC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,LOPENS,66655,79.7185003,L,S,OPEN,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,LSCS,114823,60.9090909,L,S,SC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,LVJS,126613,55.6405756,L,S,VJ,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,LNT2S,72780,77.5384615,L,S,NT2,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,LOBCS,78367,75.4880541,L,S,OBC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,LSEBCS,79061,75.3562654,L,S,SEBC,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,TFWS,67709,79.4832155,T,S,TFWS,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,EWS,168722,31.9280223,E,S,EWS,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,DEFOPENS,71323,78.2722320,D,S,OPEN,B.Tech,2025,3
'06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",'0629821910,Robotics and Automation,Un-Aided Autonomous,Unknown,PWDOPENS,80222,75.1716925,P,S,PWD,B.Tech,2025,3
